@relation filtered-set
@attribute #webpage {allocine.fr,amazon.com,booking.com,bouyguestelecom.fr,free.fr,imdb.com,chinadaily.com.cn,labanquepostale.fr,lcl.fr,leroymerlin.fr,pole-emploi.fr,stackoverflow.com,imbd.com}
@attribute unsharded string
@attribute url {http://www.allocine.fr,http://www.amazon.com/gp/gw/ajax/s.html,http://www.booking.com/index.it.html,http://www.bouyguestelecom.fr,http://www.free.fr/adsl,http://www.imdb.com,http://www.chinadaily.com.cn,http://www.labanquepostale.fr,http://particuliers.secure.lcl.fr/index.html,http://www.leroymerlin.fr,http://www.pole-emploi.fr/accueil,http://stackoverflow.com}
@attribute atf_imgs numeric
@attribute onload numeric
@attribute dom numeric
@attribute atf-inst numeric
@attribute atf-mult numeric
@attribute not-btf numeric
@attribute oi-plt numeric
@attribute oi-atf numeric
@attribute bi-plt numeric
@attribute bi-atf numeric
@attribute ii-plt numeric
@attribute ii-atf numeric
@attribute avg_connections numeric
@attribute bandwidth {-1,10mbit,infty}
@attribute bytes_css numeric
@attribute bytes_css_ratio numeric
@attribute bytes_html numeric
@attribute bytes_html_ratio numeric
@attribute bytes_img numeric
@attribute bytes_img_ratio numeric
@attribute bytes_in numeric
@attribute bytes_js numeric
@attribute bytes_js_ratio numeric
@attribute bytes_mean numeric
@attribute bytes_oth numeric
@attribute bytes_oth_ratio numeric
@attribute bytes_out numeric
@attribute bytes_sdev numeric
@attribute bytes_tot numeric
@attribute bytesperconn_mean numeric
@attribute bytesperconn_sdev numeric
@attribute bytesperdom_mean numeric
@attribute bytesperdom_sdev numeric
@attribute connections numeric
@attribute count_pixels numeric
@attribute counter numeric
@attribute datName string
@attribute datOK {True}
@attribute datSize numeric
@attribute dateEpoch numeric
@attribute dateHuman string
@attribute delay {False,True}
@attribute domains numeric
@attribute grade numeric
@attribute harName string
@attribute harOK {True}
@attribute harSize numeric
@attribute heterog string
@attribute homog string
@attribute latency numeric
@attribute loss {1,0,2}
@attribute lossy {True,False}
@attribute obj200 numeric
@attribute obj404 numeric
@attribute obj_css numeric
@attribute obj_css_ratio numeric
@attribute obj_html numeric
@attribute obj_html_ratio numeric
@attribute obj_img numeric
@attribute obj_img_ratio numeric
@attribute obj_js numeric
@attribute obj_js_ratio numeric
@attribute obj_oth numeric
@attribute obj_oth_ratio numeric
@attribute obj_tot numeric
@attribute objperconn_mean numeric
@attribute objperconn_sdev numeric
@attribute objperdom_mean numeric
@attribute objperdom_sdev numeric
@attribute page_img_ratio numeric
@attribute persID {040acc,04d960,1.37e+62,14b2af,18fc23,19d942,23b912,26a0fd,2839ea,2ac5d5,2c6f75,33bacc,364d64,37edea,3e877e,463666,4ee49c,51607c,58bfd0,5fcd87,5fe6d6,68b943,716e0e,719999,7368fb,785646,7c53d3,7cd9d3,7f9dd6,8f92ac,8fd10e,9f7d2c,ad9f71,b07b16,b16ad3,c2e336,c49eb1,c8f1ae,cc7877,cdbbc7,d69bdc,dec6da,e73a20,ed80e6,f0b004,f26cb9,f62160,fbf6af,fc3224,07f8f8,100163,19c9bb,1d78c4,1ffaec,2a46d1,3311000000.0,3386f7,3500b0,38cf83,39b29a,4c8a00,4ff3ff,518423,549ab8,6.5e+76,6c250c,8298ac,83bf1e,86a6ea,882003,8e6aff,9281db,98c959,a4f659,ad0dd9,b54504,bcf06f,be5e5a,c74cde,c9b7cb,d221e5,d223ea,d2c41b,d84b48,df72c8,e58463,eac9a4,f0f583,f7abdb,01cec1,04f2f4,0b62eb,0e7b09,107ad9,114fd9,12f604,135d2d,138a13,147b97,15c957,167305,1e1d5d,235fed,247ad4,29097c,296d8e,2ef8dc,302dfb,30be8b,314773,3abd57,3df5f0,3e862b,inf,49b7d0,4e6a16,52d028,534c02,550b06,5c90de,5dee94,5fefb5,62900000.0,686c95,69cc50,6b5b65,6b99b2,6cce0e,6de4ff,6e6f78,6f7309,70d0e2,718ce6,724f04,7416ec,742514,7f4fe8,7fb122,8209fd,882589,8b4764,9188b3,989f75,9e5c50,9f2fd2,a83cd3,aab86e,ae8614,aec858,afe241,b0121b,b0a217,b5d774,b6fe56,b87432,bb5de2,bb93fe,bf1771,c06a6e,c1d260,c36c25,c418a7,c56749,c88796,ca0570,cb13bd,d4baae,d73891,e2a19c,e3d495,e89f2c,ed8fc9,f14956,f1e1af,f2351d,f280f1,f55535,f79789,f8865d,f99230,faf77c,50591d,5ed20f,039df7,37bc6d,3ee46d,416980,42bf29,42c271,54fd24,59ed21,75b982,7d1793,80c85b,8b97f4,92cc59,931670,946b8b,9d1800,9d940b,a2e3c0,a928dd,aa6119,b0d900,b89f20,be715d,c0f19a,da72e6,f78063,69acbb}
@attribute proto {H2,HTTP/1.1}
@attribute rttperbyte_mean numeric
@attribute rttperbyte_sdev numeric
@attribute rttperdom_mean numeric
@attribute rttperdom_sdev numeric
@attribute rttperobj_mean numeric
@attribute rttperobj_sdev numeric
@attribute ttfb numeric
@attribute ttlb numeric
@attribute uReviews numeric
@data
pole-emploi.fr,False,http://www.pole-emploi.fr/accueil,7.0,2055,1664,1870.171999999813,1870.171999999813,2052.1730000002317,1734.25872857,1693.70436667,1743.92903721,1683.93257854,1764.13587649,1744.4955805,4.0,-1,40589,0.043,20286,0.022,495052,0.526,913370,114303,0.121,13256.268,270965,0.288,27825,20527.662,941195,78432.917,44618.443,313731.667,245544.437,12,135754.0,1,3311e6_pole-emploi.fr_1.dat,True,16821,1458895858,Fri_Mar_25_08:50:58_UTC_2016,True,3,4,3311e6_pole-emploi.fr_1.har,True,286256,False,True,100,0,False,71,0,5,0.07,1,0.014,38,0.535,22,0.31,5,0.07,71,5.917,4.645,23.667,27.256,0.158,3311000000.0,HTTP/1.1,100.0,-1.0,100.0,0.0,100.0,0.0,545,2106,45
pole-emploi.fr,False,http://www.pole-emploi.fr/accueil,7.0,2271,1554,1329.6359999999804,2265.7860000000937,2265.7860000000937,1646.36153521,1554.0,1709.34742195,1554.0,1595.10228284,1554.0,1.0,-1,38974,0.042,20060,0.022,484836,0.527,892623,106890,0.116,12964.056,269688,0.293,27825,20544.215,920448,306816.0,238364.049,306816.0,238364.049,3,135754.0,2,3311e6_pole-emploi.fr_2.dat,True,16847,1458895891,Fri_Mar_25_08:51:31_UTC_2016,True,3,4,3311e6_pole-emploi.fr_2.har,True,273590,False,True,50,1,True,71,0,5,0.07,1,0.014,38,0.535,22,0.31,5,0.07,71,23.667,27.256,23.667,27.256,0.158,3311000000.0,H2,50.0,-1.0,50.0,0.0,50.0,0.0,282,2266,45
pole-emploi.fr,False,http://www.pole-emploi.fr/accueil,7.0,1553,1165,1000.306000000277,1186.3300000000163,1186.3300000000163,1172.4248169,1165.0,1192.95170302,1165.0,1165.0,1165.0,4.0,-1,40589,0.043,20286,0.022,495052,0.526,913370,114303,0.121,13256.268,270965,0.288,27825,20527.662,941195,78432.917,45750.669,313731.667,245544.437,12,135754.0,3,3311e6_pole-emploi.fr_3.dat,True,16821,1458895908,Fri_Mar_25_08:51:48_UTC_2016,True,3,4,3311e6_pole-emploi.fr_3.har,True,286166,False,True,50,1,True,71,0,5,0.07,1,0.014,38,0.535,22,0.31,5,0.07,71,5.917,4.769,23.667,27.256,0.158,3311000000.0,HTTP/1.1,50.0,-1.0,50.0,0.0,50.0,0.0,287,1479,45
stackoverflow.com,False,http://stackoverflow.com,0.0,747,587,587,593.9869999997027,593.9869999997027,591.732318182,587.0,587.553580417,587.0,587.0,587.0,1.125,-1,49653,0.107,40985,0.088,278045,0.6,454623,94341,0.203,19320.042,657,0.001,9058,26834.862,463681,51520.111,72488.341,57960.125,110750.756,9,0.0,0,3311e6_stackoverflow.com_0.dat,True,16823,1458895380,Fri_Mar_25_08:43:00_UTC_2016,False,8,4,3311e6_stackoverflow.com_0.har,True,100061,False,True,0,2,True,22,1,1,0.042,2,0.083,14,0.583,6,0.25,1,0.042,24,2.667,2.261,3.0,2.915,0.0,3311000000.0,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,37,694,45
stackoverflow.com,False,http://stackoverflow.com,0.0,724,558,558,571.9739999998528,571.9739999998528,561.8,558.0,558.917031924,558.0,558.0,558.0,1.0,-1,49351,0.108,40594,0.089,274361,0.599,449178,93274,0.204,19093.208,657,0.001,9059,26819.754,458237,57279.625,110173.814,57279.625,110173.814,8,0.0,1,3311e6_stackoverflow.com_1.dat,True,17277,1458895472,Fri_Mar_25_08:44:32_UTC_2016,False,8,5,3311e6_stackoverflow.com_1.har,True,96380,False,True,0,2,True,22,1,1,0.042,2,0.083,14,0.583,6,0.25,1,0.042,24,3.0,2.915,3.0,2.915,0.0,3311000000.0,H2,0.0,-1.0,0.0,0.0,0.0,0.0,36,696,45
amazon.com,False,http://www.amazon.com/gp/gw/ajax/s.html,10.0,5200,4895,2621.429000000241,4611.163000000182,4611.163000000182,4895.0,4895.0,4895.0,4895.0,4895.0,4895.0,1.0,-1,45807,0.021,121604,0.056,1853973,0.858,2091914,139438,0.065,12490.301,0,0.0,68908,15904.907,2160822,540205.5,876205.771,540205.5,876205.771,4,647500.0,0,3386f7_amazon.com_0.dat,True,17314,1458895991,Fri_Mar_25_08:53:11_UTC_2016,False,4,4,3386f7_amazon.com_0.har,True,631487,False,True,0,2,True,145,28,6,0.035,30,0.173,130,0.751,7,0.04,0,0.0,173,43.25,72.026,43.25,72.026,0.703,3386f7,H2,0.0,-1.0,0.0,0.0,0.0,0.0,123,4611,38
amazon.com,False,http://www.amazon.com/gp/gw/ajax/s.html,10.0,5378,3869,4028.3309999995035,4680.851999999897,5002.940999999719,3898.52130345,3872.76907971,3894.63601062,3871.99730617,3884.61812163,3881.68219526,2.25,-1,47413,0.021,126427,0.057,1889983,0.857,2137400,141713,0.064,12897.871,0,0.0,68136,15951.09,2205536,245059.556,157913.703,551384.0,894859.321,9,647500.0,1,3386f7_amazon.com_1.dat,True,16830,1458896060,Fri_Mar_25_08:54:20_UTC_2016,False,4,3,3386f7_amazon.com_1.har,True,655202,False,True,0,2,True,145,26,6,0.035,28,0.164,130,0.76,7,0.041,0,0.0,171,19.0,12.605,42.75,71.16,0.703,3386f7,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,57,5003,38
booking.com,False,http://www.booking.com/index.it.html,0.0,8022,5149,6951.490000000566,6951.490000000566,6951.490000000566,5277.2562,5238.09953125,5166.16045625,5165.31603044,5160.79225552,5160.79225552,1.0,-1,176838,0.174,97258,0.096,362064,0.357,986257,357077,0.352,15359.318,20478,0.02,27458,25316.349,1013715,202743.0,198354.416,202743.0,198354.416,5,0.0,0,3386f7_booking.com_0.dat,True,16889,1458895816,Fri_Mar_25_08:50:16_UTC_2016,True,5,4,3386f7_booking.com_0.har,True,259975,False,True,50,1,True,66,0,6,0.091,1,0.015,47,0.712,11,0.167,1,0.015,66,13.2,13.378,13.2,13.378,0.0,3386f7,H2,50.0,-1.0,50.0,0.0,50.0,0.0,307,8059,38
booking.com,False,http://www.booking.com/index.it.html,0.0,6522,4991,6064.978999999836,6064.978999999836,6064.978999999836,5065.40436923,5046.24925,5003.73965659,5003.03537845,4998.88076699,4998.88076699,2.8,-1,178635,0.172,101901,0.098,374672,0.361,1006252,360707,0.348,15244.353,20701,0.02,30364,25062.433,1036616,74044.0,52347.394,207323.2,201846.415,14,0.0,1,3386f7_booking.com_1.dat,True,16861,1458895926,Fri_Mar_25_08:52:06_UTC_2016,True,5,4,3386f7_booking.com_1.har,True,284332,False,True,50,1,True,66,2,6,0.088,3,0.044,47,0.691,11,0.162,1,0.015,68,4.857,2.386,13.6,13.124,0.0,3386f7,HTTP/1.1,50.0,-1.0,50.0,0.0,50.0,0.0,316,6545,38
bouyguestelecom.fr,False,http://www.bouyguestelecom.fr,2.0,3848,3430,1282.4340000004672,3024.111999999565,3024.111999999565,3430.0,3430.0,3430.0,3430.0,3430.0,3430.0,1.0,-1,25716,0.04,15480,0.024,309866,0.477,636056,298829,0.46,19693.667,0,0.0,13835,35651.989,649891,72210.111,170579.722,72210.111,170579.722,9,46741.0,0,3386f7_bouyguestelecom.fr_0.dat,True,16825,1458896177,Fri_Mar_25_08:56:17_UTC_2016,True,9,4,3386f7_bouyguestelecom.fr_0.har,True,145373,False,True,50,1,True,31,2,3,0.091,3,0.091,19,0.576,8,0.242,0,0.0,33,3.667,5.907,3.667,5.907,0.051,3386f7,H2,50.0,-1.0,50.0,0.0,50.0,0.0,304,3885,38
bouyguestelecom.fr,False,http://www.bouyguestelecom.fr,2.0,4172,3429,1199.300000001378,2948.300999999033,3527.9630000007382,3432.09259375,3429.0,3429.19540401,3429.0,3429.42491441,3429.0,1.6,-1,26676,0.04,16130,0.024,316359,0.479,646247,301342,0.456,19426.676,0,0.0,14260,35276.133,660507,41281.688,72064.376,66050.7,164871.672,16,46741.0,1,3386f7_bouyguestelecom.fr_1.dat,True,16860,1458896337,Fri_Mar_25_08:58:57_UTC_2016,True,10,4,3386f7_bouyguestelecom.fr_1.har,True,156003,False,True,50,1,True,32,2,3,0.088,3,0.088,20,0.588,8,0.235,0,0.0,34,2.125,1.798,3.4,5.66,0.051,3386f7,HTTP/1.1,50.0,-1.0,50.0,0.0,50.0,0.0,297,4176,38
free.fr,False,http://www.free.fr/adsl,2.0,2681,2169,884.8699999996097,2151.6209999998096,2151.6209999998096,2186.34675862,2169.0,2169.21592131,2169.0,2169.0,2169.0,2.25,-1,18511,0.027,10275,0.015,417298,0.6,684526,76094,0.109,23164.267,172750,0.249,10402,39330.862,694928,77214.222,63727.002,173732.0,238954.598,9,8776.0,0,3386f7_free.fr_0.dat,True,16798,1458896416,Fri_Mar_25_09:00:16_UTC_2016,True,4,4,3386f7_free.fr_0.har,True,124500,False,True,50,1,True,30,0,7,0.233,1,0.033,10,0.333,7,0.233,5,0.167,30,3.333,1.7,7.5,10.689,0.01,3386f7,HTTP/1.1,50.0,-1.0,50.0,0.0,50.0,0.0,313,2726,38
amazon.com,False,http://www.amazon.com/gp/gw/ajax/s.html,10.0,1381,1135,1217.3830000005146,1244.7429999997112,1342.2129999997196,1142.08963448,1138.85441135,1140.43603161,1137.75853838,1141.98336283,1141.45770387,2.25,-1,47413,0.022,121831,0.055,1889985,0.859,2134350,141713,0.064,13179.293,0,0.0,66592,16035.774,2200942,244549.111,180404.704,550235.5,892871.549,9,647500.0,0,3500b0_amazon.com_0.dat,True,16842,1458895137,Fri_Mar_25_08:38:57_UTC_2016,False,4,3,3500b0_amazon.com_0.har,True,641762,False,True,0,2,True,145,22,6,0.036,24,0.144,130,0.778,7,0.042,0,0.0,167,18.556,14.08,41.75,69.428,0.703,3500b0,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,53,1342,36
amazon.com,False,http://www.amazon.com/gp/gw/ajax/s.html,10.0,1361,1321,682.6120000004514,1219.8119999999435,1255.833000000337,1321.0,1321.0,1321.0,1321.0,1321.0,1321.0,1.0,-1,45807,0.021,121581,0.056,1853927,0.858,2091822,139415,0.065,12489.769,0,0.0,68908,15905.178,2160730,540182.5,876192.872,540182.5,876192.872,4,647500.0,1,3500b0_amazon.com_1.dat,True,17278,1458895169,Fri_Mar_25_08:39:29_UTC_2016,False,4,3,3500b0_amazon.com_1.har,True,631586,False,True,0,2,True,145,28,6,0.035,30,0.173,130,0.751,7,0.04,0,0.0,173,43.25,72.026,43.25,72.026,0.703,3500b0,H2,0.0,-1.0,0.0,0.0,0.0,0.0,38,1256,36
booking.com,False,http://www.booking.com/index.it.html,0.0,3102,2164,2655.8769999999968,2655.8769999999968,2655.8769999999968,2209.77955385,2193.65312698,2178.96568498,2177.35674669,2173.73634345,2173.73634345,3.0,-1,178637,0.172,101901,0.098,374670,0.361,1006254,360709,0.348,15244.382,20701,0.02,30364,25062.484,1036618,69107.867,44419.325,207323.6,201846.854,15,0.0,0,3500b0_booking.com_0.dat,True,16819,1458895070,Fri_Mar_25_08:37:50_UTC_2016,True,5,2,3500b0_booking.com_0.har,True,284483,False,True,100,0,False,66,2,6,0.088,3,0.044,47,0.691,11,0.162,1,0.015,68,4.533,2.217,13.6,13.124,0.0,3500b0,HTTP/1.1,100.0,-1.0,100.0,0.0,100.0,0.0,557,3211,36
booking.com,False,http://www.booking.com/index.it.html,0.0,3101,2152,2664.4369999996375,2664.4369999996375,2664.4369999996375,2197.20344615,2180.51092063,2165.01683118,2163.59430041,2155.35273047,2155.35273047,1.0,-1,176838,0.174,101155,0.099,361998,0.356,987111,357008,0.351,14962.897,20478,0.02,30366,25043.414,1017477,203495.4,198009.121,203495.4,198009.121,5,0.0,1,3500b0_booking.com_1.dat,True,17277,1458895095,Fri_Mar_25_08:38:15_UTC_2016,True,5,1,3500b0_booking.com_1.har,True,271888,False,True,100,0,False,66,2,6,0.088,3,0.044,47,0.691,11,0.162,1,0.015,68,13.6,13.124,13.6,13.124,0.0,3500b0,H2,100.0,-1.0,100.0,0.0,100.0,0.0,553,3209,36
bouyguestelecom.fr,False,http://www.bouyguestelecom.fr,2.0,2542,2036,1273.3259999996842,2188.1389999996322,2188.1389999996322,2062.29693548,2036.0,2037.52313931,2036.0,2036.0,2036.0,1.88888888889,-1,26678,0.04,18492,0.028,314658,0.476,646506,301344,0.456,18890.629,0,0.0,14666,34908.643,661172,38892.471,58198.126,73463.556,173051.464,17,46741.0,0,3500b0_bouyguestelecom.fr_0.dat,True,16828,1458895199,Fri_Mar_25_08:39:59_UTC_2016,True,9,3,3500b0_bouyguestelecom.fr_0.har,True,158617,False,True,100,0,False,31,4,3,0.086,5,0.143,19,0.543,8,0.229,0,0.0,35,2.059,1.589,3.889,6.523,0.051,3500b0,HTTP/1.1,100.0,-1.0,100.0,0.0,100.0,0.0,552,2650,36
bouyguestelecom.fr,False,http://www.bouyguestelecom.fr,2.0,2280,1677,1110.6999999999528,1942.6970000000729,1942.6970000000729,1725.89154839,1677.0,1720.916899,1677.0,1768.16347793,1677.0,1.0,-1,25716,0.039,17388,0.027,309910,0.475,637109,298760,0.458,18622.114,0,0.0,14665,34889.279,651774,72419.333,171177.047,72419.333,171177.047,9,46741.0,1,3500b0_bouyguestelecom.fr_1.dat,True,17310,1458895229,Fri_Mar_25_08:40:29_UTC_2016,True,9,4,3500b0_bouyguestelecom.fr_1.har,True,151945,False,True,100,0,False,31,4,3,0.086,5,0.143,19,0.543,8,0.229,0,0.0,35,3.889,6.523,3.889,6.523,0.051,3500b0,H2,100.0,-1.0,100.0,0.0,100.0,0.0,549,2382,36
free.fr,False,http://www.free.fr/adsl,2.0,2218,1615,1191.4099999998216,2154.4559999998064,2154.4559999998064,1701.11416667,1615.0,1718.84545388,1615.0,1823.2946563,1615.0,1.0,-1,16269,0.021,10040,0.013,604841,0.769,775830,73853,0.094,26206.533,81193,0.103,10366,48137.834,786196,262065.333,356465.141,262065.333,356465.141,3,8776.0,0,3500b0_free.fr_0.dat,True,17286,1458895268,Fri_Mar_25_08:41:08_UTC_2016,True,3,5,3500b0_free.fr_0.har,True,118862,False,True,100,0,False,30,0,7,0.233,1,0.033,11,0.367,7,0.233,4,0.133,30,10.0,12.028,10.0,12.028,0.01,3500b0,H2,100.0,-1.0,100.0,0.0,100.0,0.0,552,2214,36
free.fr,False,http://www.free.fr/adsl,2.0,2283,1647,1314.7130000003488,2201.245000000032,2201.245000000032,1723.14827586,1647.0,1768.05056412,1647.0,2100.02312732,1647.0,2.25,-1,18511,0.027,10275,0.015,417298,0.6,684526,76094,0.109,23164.267,172750,0.249,10402,39330.916,694928,77214.222,56888.117,173732.0,238954.598,9,8776.0,1,3500b0_free.fr_1.dat,True,16801,1458895289,Fri_Mar_25_08:41:29_UTC_2016,True,4,4,3500b0_free.fr_1.har,True,124493,False,True,100,0,False,30,0,7,0.233,1,0.033,10,0.333,7,0.233,5,0.167,30,3.333,2.055,7.5,10.689,0.01,3500b0,HTTP/1.1,100.0,-1.0,100.0,0.0,100.0,0.0,552,2390,36
amazon.com,False,http://www.amazon.com/gp/gw/ajax/s.html,10.0,15252,1044,13722.411999999727,13722.411999999727,13722.411999999727,4827.04301676,4597.92690857,7784.55120614,7252.61669242,9042.81600762,9042.81600762,1.0,-1,45807,0.009,119081,0.023,4887606,0.941,5112553,139415,0.027,26358.944,803,0.0,80159,43864.157,5192712,1298178.0,2183518.753,1298178.0,2183518.753,4,647500.0,0,38cf83_amazon.com_0.dat,True,16832,1458894177,Fri_Mar_25_08:22:57_UTC_2016,True,4,2,38cf83_amazon.com_0.har,True,731235,False,True,50,1,True,179,18,6,0.03,24,0.122,159,0.807,7,0.036,1,0.005,197,49.25,78.398,49.25,78.398,0.703,38cf83,H2,50.0,-1.0,50.0,0.0,50.0,0.0,287,15231,49
amazon.com,False,http://www.amazon.com/gp/gw/ajax/s.html,10.0,4236,1025,4089.37100000013,4089.37100000013,4089.37100000013,2158.4595419,2158.4595419,2855.70716897,2855.70716897,3249.93263377,3249.93263377,2.5,-1,46732,0.009,132610,0.025,4937211,0.939,5176681,141713,0.027,25780.995,1057,0.0,82642,43318.151,5259323,525932.3,450170.001,1314830.75,2211411.481,10,647500.0,1,38cf83_amazon.com_1.dat,True,16858,1458894208,Fri_Mar_25_08:23:28_UTC_2016,True,4,3,38cf83_amazon.com_1.har,True,787465,False,True,50,1,True,179,25,5,0.025,31,0.152,160,0.784,7,0.034,1,0.005,204,20.4,15.73,51.0,81.997,0.703,38cf83,HTTP/1.1,50.0,-1.0,50.0,0.0,50.0,0.0,298,4217,49
booking.com,False,http://www.booking.com/index.it.html,0.0,3273,2320,2847.9450000003562,2847.9450000003562,3002.9380000000383,2379.70775385,2360.81273016,2352.7115176,2337.51945259,2389.37600882,2338.89811762,1.0,-1,176923,0.174,101155,0.099,361949,0.356,987134,356992,0.351,14963.191,20478,0.02,30363,25045.849,1017497,203499.4,198025.102,203499.4,198025.102,5,0.0,0,38cf83_booking.com_0.dat,True,17296,1458894636,Fri_Mar_25_08:30:36_UTC_2016,True,5,4,38cf83_booking.com_0.har,True,271853,False,True,100,0,False,66,2,6,0.088,3,0.044,47,0.691,11,0.162,1,0.015,68,13.6,13.124,13.6,13.124,0.0,38cf83,H2,100.0,-1.0,100.0,0.0,100.0,0.0,548,3376,49
booking.com,False,http://www.booking.com/index.it.html,0.0,2966,2040,2448.236000000419,2509.3349999999627,2509.3349999999627,2087.00650769,2052.13203333,2062.3000374,2044.74900733,2075.58455087,2043.23945265,3.0,-1,178637,0.172,101901,0.098,374667,0.361,1006254,360709,0.348,15244.338,20701,0.02,30361,25062.509,1036615,69107.667,50788.13,207323.0,201847.443,15,0.0,1,38cf83_booking.com_1.dat,True,16854,1458894669,Fri_Mar_25_08:31:09_UTC_2016,True,5,3,38cf83_booking.com_1.har,True,284512,False,True,100,0,False,66,2,6,0.088,3,0.044,47,0.691,11,0.162,1,0.015,68,4.533,1.668,13.6,13.124,0.0,38cf83,HTTP/1.1,100.0,-1.0,100.0,0.0,100.0,0.0,543,3065,49
bouyguestelecom.fr,False,http://www.bouyguestelecom.fr,2.0,1223,953,248.18499999952473,722.1529999997911,722.1529999997911,953.0,953.0,953.0,953.0,953.0,953.0,1.55555555556,-1,26678,0.04,16128,0.024,314657,0.478,644972,301342,0.457,19963.788,0,0.0,13833,35669.375,658805,47057.5,70059.963,73200.556,172312.301,14,46741.0,0,38cf83_bouyguestelecom.fr_0.dat,True,16848,1458894699,Fri_Mar_25_08:31:39_UTC_2016,False,9,4,38cf83_bouyguestelecom.fr_0.har,True,151702,False,True,0,2,True,31,2,3,0.091,3,0.091,19,0.576,8,0.242,0,0.0,33,2.357,1.95,3.667,5.907,0.051,38cf83,HTTP/1.1,0.0,-1.0,0.0,0.0,0.0,0.0,31,1206,49
bouyguestelecom.fr,False,http://www.bouyguestelecom.fr,2.0,1016,951,272.89700000019366,784.7819999993477,784.7819999993477,951.0,951.0,951.0,951.0,951.0,951.0,1.0,-1,25716,0.04,15480,0.024,309886,0.477,636010,298760,0.46,19692.182,0,0.0,13832,35652.228,649842,72204.667,170573.199,72204.667,170573.199,9,46741.0,1,38cf83_bouyguestelecom.fr_1.dat,True,17278,1458894713,Fri_Mar_25_08:31:53_UTC_2016,False,9,4,38cf83_bouyguestelecom.fr_1.har,True,145434,False,True,0,2,True,31,2,3,0.091,3,0.091,19,0.576,8,0.242,0,0.0,33,3.667,5.907,3.667,5.907,0.051,38cf83,H2,0.0,-1.0,0.0,0.0,0.0,0.0,26,1030,49
free.fr,False,http://www.free.fr/adsl,2.0,1755,1292,485.7949999999949,1740.4489999998257,1740.4489999998257,1344.08535484,1292.0,1356.85880738,1292.0,1371.46546314,1292.0,1.0,-1,16246,0.019,10040,0.011,604841,0.69,866071,73836,0.084,28284.097,171844,0.196,10736,48704.353,876807,219201.75,317500.713,219201.75,317500.713,4,8776.0,0,38cf83_free.fr_0.dat,True,16814,1458894748,Fri_Mar_25_08:32:28_UTC_2016,True,4,4,38cf83_free.fr_0.har,True,122790,False,True,50,1,True,31,0,7,0.226,1,0.032,11,0.355,7,0.226,5,0.161,31,7.75,11.121,7.75,11.121,0.01,38cf83,H2,50.0,-1.0,50.0,0.0,50.0,0.0,289,1751,49
free.fr,False,http://www.free.fr/adsl,2.0,1326,1017,705.2890000000516,1259.9910000002283,1259.9910000002283,1035.92355172,1017.0,1023.80417693,1017.0,1017.0,1017.0,2.66666666667,-1,18511,0.031,10275,0.017,417298,0.691,594102,76094,0.126,20832.172,81955,0.136,10031,37909.143,604133,75516.625,61090.493,201377.667,270324.376,8,8776.0,1,38cf83_free.fr_1.dat,True,16795,1458894763,Fri_Mar_25_08:32:43_UTC_2016,True,3,4,38cf83_free.fr_1.har,True,120374,False,True,50,1,True,29,0,7,0.241,1,0.034,10,0.345,7,0.241,4,0.138,29,3.625,2.118,9.667,11.557,0.01,38cf83,HTTP/1.1,50.0,-1.0,50.0,0.0,50.0,0.0,290,1323,49
lcl.fr,False,http://particuliers.secure.lcl.fr/index.html,10.0,1983,1245,1918.0030000004738,1918.0030000004738,1918.0030000004738,1376.47733663,1376.47733663,1296.50688367,1296.50688367,1320.36973,1320.36973,1.0,-1,21849,0.02,19136,0.017,887003,0.797,1074269,182095,0.164,10910.98,2837,0.003,38651,23058.067,1112920,278230.0,479033.283,278230.0,479033.283,4,315638.0,0,38cf83_lcl.fr_0.dat,True,17299,1458895012,Fri_Mar_25_08:36:52_UTC_2016,True,4,3,38cf83_lcl.fr_0.har,True,390622,False,True,100,0,False,101,1,9,0.088,3,0.029,66,0.647,23,0.225,1,0.01,102,25.5,42.435,25.5,42.435,0.343,38cf83,H2,100.0,-1.0,100.0,0.0,100.0,0.0,539,1918,49
lcl.fr,False,http://particuliers.secure.lcl.fr/index.html,10.0,3061,1563,3015.0529999991522,3015.0529999991522,3015.0529999991522,2048.8079505,2048.8079505,2094.92851228,2094.92851228,2105.25731545,2105.25731545,2.25,-1,24768,0.022,19850,0.017,904999,0.792,1103785,189792,0.166,11200.333,3025,0.003,38649,23044.332,1142434,126937.111,103467.623,285608.5,491496.244,9,315638.0,1,38cf83_lcl.fr_1.dat,True,16812,1458895028,Fri_Mar_25_08:37:08_UTC_2016,True,4,3,38cf83_lcl.fr_1.har,True,408375,False,True,100,0,False,101,1,9,0.088,3,0.029,66,0.647,23,0.225,1,0.01,102,11.333,8.097,25.5,42.435,0.343,38cf83,HTTP/1.1,100.0,-1.0,100.0,0.0,100.0,0.0,528,3015,49
